value,unit,fraction_type,component_inchi_0,component_inchi_1,component_inchi_2,component_inchi_3,fraction_0,fraction_1,fraction_2,fraction_3,temperature,temperature_unit
2.2579149421899616,ln(mPa*s),molar,"InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3","InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3",,,0.8,0.2,,,303.15,K
2.4059711636694785,ln(mPa*s),molar,"InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3","InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3",,,0.9,0.1,,,303.15,K
0.8455092461474137,ln(mPa*s),molar,"InChI=1S/C16H32/c1-2-3-4-5-6-7-8-10-13-16-14-11-9-12-15-16/h16H,2-15H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.1,0.9,,,313.15,K
0.8770546619214321,ln(mPa*s),molar,"InChI=1S/C16H32/c1-2-3-4-5-6-7-8-10-13-16-14-11-9-12-15-16/h16H,2-15H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.2,0.8,,,313.15,K
0.9074487851489536,ln(mPa*s),molar,"InChI=1S/C16H32/c1-2-3-4-5-6-7-8-10-13-16-14-11-9-12-15-16/h16H,2-15H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.3,0.7,,,313.15,K
0.9399152349601696,ln(mPa*s),molar,"InChI=1S/C16H32/c1-2-3-4-5-6-7-8-10-13-16-14-11-9-12-15-16/h16H,2-15H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.4,0.6,,,313.15,K
0.9804407325968648,ln(mPa*s),molar,"InChI=1S/C16H32/c1-2-3-4-5-6-7-8-10-13-16-14-11-9-12-15-16/h16H,2-15H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.5,0.5,,,313.15,K
1.0122164068801829,ln(mPa*s),molar,"InChI=1S/C16H32/c1-2-3-4-5-6-7-8-10-13-16-14-11-9-12-15-16/h16H,2-15H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.6,0.4,,,313.15,K
1.05182087047968,ln(mPa*s),molar,"InChI=1S/C16H32/c1-2-3-4-5-6-7-8-10-13-16-14-11-9-12-15-16/h16H,2-15H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.7,0.3,,,313.15,K
1.0937279191721718,ln(mPa*s),molar,"InChI=1S/C16H32/c1-2-3-4-5-6-7-8-10-13-16-14-11-9-12-15-16/h16H,2-15H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.8,0.2,,,313.15,K
1.1367862604111605,ln(mPa*s),molar,"InChI=1S/C16H32/c1-2-3-4-5-6-7-8-10-13-16-14-11-9-12-15-16/h16H,2-15H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.9,0.1,,,313.15,K
-0.2044695562578712,ln(mPa*s),molar,"InChI=1S/C16H32O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16(17)18-4-2/h3-15H2,1-2H3","InChI=1S/C8H16/c1-2-8-6-4-3-5-7-8/h8H,2-7H2,1H3",,,0.1,0.9,,,315.65,K
-0.0018420680743952,ln(mPa*s),molar,"InChI=1S/C16H32O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16(17)18-4-2/h3-15H2,1-2H3","InChI=1S/C8H16/c1-2-8-6-4-3-5-7-8/h8H,2-7H2,1H3",,,0.2,0.8,,,315.65,K
0.1770687936512421,ln(mPa*s),molar,"InChI=1S/C16H32O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16(17)18-4-2/h3-15H2,1-2H3","InChI=1S/C8H16/c1-2-8-6-4-3-5-7-8/h8H,2-7H2,1H3",,,0.3,0.7,,,315.65,K
0.3394010427073223,ln(mPa*s),molar,"InChI=1S/C16H32O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16(17)18-4-2/h3-15H2,1-2H3","InChI=1S/C8H16/c1-2-8-6-4-3-5-7-8/h8H,2-7H2,1H3",,,0.4,0.6,,,315.65,K
0.4849244205845461,ln(mPa*s),molar,"InChI=1S/C16H32O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16(17)18-4-2/h3-15H2,1-2H3","InChI=1S/C8H16/c1-2-8-6-4-3-5-7-8/h8H,2-7H2,1H3",,,0.5,0.5,,,315.65,K
0.6170928049224044,ln(mPa*s),molar,"InChI=1S/C16H32O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16(17)18-4-2/h3-15H2,1-2H3","InChI=1S/C8H16/c1-2-8-6-4-3-5-7-8/h8H,2-7H2,1H3",,,0.6,0.4,,,315.65,K
0.7391298148510888,ln(mPa*s),molar,"InChI=1S/C16H32O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16(17)18-4-2/h3-15H2,1-2H3","InChI=1S/C8H16/c1-2-8-6-4-3-5-7-8/h8H,2-7H2,1H3",,,0.7,0.3,,,315.65,K
0.8487328652776053,ln(mPa*s),molar,"InChI=1S/C16H32O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16(17)18-4-2/h3-15H2,1-2H3","InChI=1S/C8H16/c1-2-8-6-4-3-5-7-8/h8H,2-7H2,1H3",,,0.8,0.2,,,315.65,K
0.9500466093693434,ln(mPa*s),molar,"InChI=1S/C16H32O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16(17)18-4-2/h3-15H2,1-2H3","InChI=1S/C8H16/c1-2-8-6-4-3-5-7-8/h8H,2-7H2,1H3",,,0.9,0.1,,,315.65,K
-0.2945006333939385,ln(mPa*s),molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3","InChI=1S/C7H14/c1-7-5-3-2-4-6-7/h7H,2-6H2,1H3",,,0.1,0.9,,,308.15,K
-0.1017742611103368,ln(mPa*s),molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3","InChI=1S/C7H14/c1-7-5-3-2-4-6-7/h7H,2-6H2,1H3",,,0.2,0.8,,,308.15,K
0.0658539336596297,ln(mPa*s),molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3","InChI=1S/C7H14/c1-7-5-3-2-4-6-7/h7H,2-6H2,1H3",,,0.3,0.7,,,308.15,K
0.2166732572507397,ln(mPa*s),molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3","InChI=1S/C7H14/c1-7-5-3-2-4-6-7/h7H,2-6H2,1H3",,,0.4,0.6,,,308.15,K
0.3709464584813408,ln(mPa*s),molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3","InChI=1S/C7H14/c1-7-5-3-2-4-6-7/h7H,2-6H2,1H3",,,0.5,0.5,,,308.15,K
0.5107133736260794,ln(mPa*s),molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3","InChI=1S/C7H14/c1-7-5-3-2-4-6-7/h7H,2-6H2,1H3",,,0.6,0.4,,,308.15,K
0.657848561068399,ln(mPa*s),molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3","InChI=1S/C7H14/c1-7-5-3-2-4-6-7/h7H,2-6H2,1H3",,,0.7,0.3,,,308.15,K
0.7778132444133887,ln(mPa*s),molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3","InChI=1S/C7H14/c1-7-5-3-2-4-6-7/h7H,2-6H2,1H3",,,0.8,0.2,,,308.15,K
0.8798177640330249,ln(mPa*s),molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3","InChI=1S/C7H14/c1-7-5-3-2-4-6-7/h7H,2-6H2,1H3",,,0.9,0.1,,,308.15,K
-0.4054852348762515,ln(mPa*s),molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.15,0.85,,,305.65,K
-0.2226599784925242,ln(mPa*s),molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.25,0.75,,,305.65,K
-0.0460517018598809,ln(mPa*s),molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.35,0.65,,,305.65,K
0.1254908875681755,ln(mPa*s),molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.45,0.55,,,305.65,K
0.2915072727730461,ln(mPa*s),molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.55,0.45,,,305.65,K
1.161654179415496,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C18H30/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18/h11,13-14,16-17H,2-10,12,15H2,1H3",,,0.1,0.9,,,313.15,K
1.1130696339533217,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C18H30/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18/h11,13-14,16-17H,2-10,12,15H2,1H3",,,0.2,0.8,,,313.15,K
1.0667876735841415,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C18H30/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18/h11,13-14,16-17H,2-10,12,15H2,1H3",,,0.3,0.7,,,313.15,K
1.023959590854452,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C18H30/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18/h11,13-14,16-17H,2-10,12,15H2,1H3",,,0.4,0.6,,,313.15,K
0.9818222836526612,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C18H30/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18/h11,13-14,16-17H,2-10,12,15H2,1H3",,,0.5,0.5,,,313.15,K
0.9403757519787684,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C18H30/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18/h11,13-14,16-17H,2-10,12,15H2,1H3",,,0.6,0.4,,,313.15,K
0.9023830979443668,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C18H30/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18/h11,13-14,16-17H,2-10,12,15H2,1H3",,,0.7,0.3,,,313.15,K
0.8653114779471625,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C18H30/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18/h11,13-14,16-17H,2-10,12,15H2,1H3",,,0.8,0.2,,,313.15,K
0.8305424430429524,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C18H30/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18/h11,13-14,16-17H,2-10,12,15H2,1H3",,,0.9,0.1,,,313.15,K
1.431977669332997,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C18H36/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18/h18H,2-17H2,1H3",,,0.1,0.9,,,313.15,K
1.357143653810691,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C18H36/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18/h18H,2-17H2,1H3",,,0.2,0.8,,,313.15,K
1.28392144785348,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C18H36/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18/h18H,2-17H2,1H3",,,0.3,0.7,,,313.15,K
1.2136926025171615,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C18H36/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18/h18H,2-17H2,1H3",,,0.4,0.6,,,313.15,K
1.1489899614040289,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C18H36/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18/h18H,2-17H2,1H3",,,0.5,0.5,,,313.15,K
1.0787611160677106,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C18H36/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18/h18H,2-17H2,1H3",,,0.6,0.4,,,313.15,K
1.011295372842985,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C18H36/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18/h18H,2-17H2,1H3",,,0.7,0.3,,,313.15,K
0.9449809221647564,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C18H36/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18/h18H,2-17H2,1H3",,,0.8,0.2,,,313.15,K
0.8793572470144262,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C18H36/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18/h18H,2-17H2,1H3",,,0.9,0.1,,,313.15,K
1.324907462508774,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C20H38O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h11-12H,3-10,13-19H2,1-2H3/b12-11-",,,0.1,0.9,,,313.15,K
1.2671125766746234,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C20H38O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h11-12H,3-10,13-19H2,1-2H3/b12-11-",,,0.2,0.8,,,313.15,K
1.207015105747479,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C20H38O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h11-12H,3-10,13-19H2,1-2H3/b12-11-",,,0.3,0.7,,,313.15,K
1.146226859292436,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C20H38O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h11-12H,3-10,13-19H2,1-2H3/b12-11-",,,0.4,0.6,,,313.15,K
1.0838268032722975,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C20H38O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h11-12H,3-10,13-19H2,1-2H3/b12-11-",,,0.5,0.5,,,313.15,K
1.0211964887428593,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C20H38O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h11-12H,3-10,13-19H2,1-2H3/b12-11-",,,0.6,0.4,,,313.15,K
0.9574148816669245,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C20H38O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h11-12H,3-10,13-19H2,1-2H3/b12-11-",,,0.7,0.3,,,313.15,K
0.8982384447769773,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C20H38O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h11-12H,3-10,13-19H2,1-2H3/b12-11-",,,0.8,0.2,,,313.15,K
0.8438974365823178,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C20H38O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h11-12H,3-10,13-19H2,1-2H3/b12-11-",,,0.9,0.1,,,313.15,K
0.3612756010907658,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",,,0.1,0.9,,,315.65,K
0.4257479836945991,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",,,0.2,0.8,,,315.65,K
0.4734114951195758,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",,,0.3,0.7,,,315.65,K
0.5120949246818758,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",,,0.4,0.6,,,315.65,K
0.5443311159837925,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",,,0.5,0.5,,,315.65,K
0.5774883413229067,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",,,0.6,0.4,,,315.65,K
0.6071916890225298,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",,,0.7,0.3,,,315.65,K
0.6396581388337459,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",,,0.8,0.2,,,315.65,K
0.6792626024332435,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",,,0.9,0.1,,,315.65,K
0.6846108495376589,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.05,0.95,,,298.0,K
0.6729444732424258,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.081,0.919,,,298.0,K
0.3495324171164961,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.1,0.9,,,308.15,K
0.6800619410112898,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.158,0.842,,,298.0,K
0.373939819102233,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.2,0.8,,,308.15,K
0.7183274790902436,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.238,0.762,,,298.0,K
0.7528301827211191,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.299,0.701,,,298.0,K
0.4701878759893841,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.3,0.7,,,308.15,K
0.8073683246499682,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.388,0.612,,,298.0,K
0.5505480957348764,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.4,0.6,,,308.15,K
0.8586616190375187,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.494,0.506,,,298.0,K
0.6143297028108115,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.5,0.5,,,308.15,K
0.8878912573524571,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.586,0.414,,,298.0,K
0.6458751185848299,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.6,0.4,,,308.15,K
0.904218150639886,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.668,0.332,,,298.0,K
0.6543946834289078,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.7,0.3,,,308.15,K
0.917889453237852,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.729,0.271,,,298.0,K
0.9286144815629872,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.771,0.229,,,298.0,K
0.6728153641728603,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.8,0.2,,,308.15,K
0.9558959864665144,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.838,0.162,,,298.0,K
0.9760679359100156,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.871,0.129,,,298.0,K
0.7359061957208971,ln(mPa*s),molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.9,0.1,,,308.15,K
